Cow,Ingredient,AF_Qty,AF_Head,DM_fract,DM_Qty,DM_Head,Pen_old,Pen,Cow_amount,Cow_n,Year,Month,month,Days in month, Moisture, Dry_Matter, pH, CP, ADF, aNDF, Lignin, Starch, ESC(Sugar), WSC(Sugar), EE(Fat), TFA(Fat), Ash,C%,OM
dairy,UN D MX,3018,3018,0.47,1418,1418.46,E10-49-6464,E10,72,1,2018,Apr,4,30,45.28931325,54.66316675,3.34363875,16.29738425,19.692205,27.23800825,3.18118325,28.59094288,1.16225,1.8934005,3.1656715,1.9640615,5.74900375,40.59496,85
dairy,UN D MX,4180,4180,0.47,1965,1964.6,E10-5-5400,E10,72,1,2018,Apr,4,30,45.28931325,54.66316675,3.34363875,16.29738425,19.692205,27.23800825,3.18118325,28.59094288,1.16225,1.8934005,3.1656715,1.9640615,5.74900375,40.59496,85
dairy,UN D MX,4331,4331,0.47,2036,2035.57,E10-50-6434,E10,72,1,2018,Apr,4,30,45.28931325,54.66316675,3.34363875,16.29738425,19.692205,27.23800825,3.18118325,28.59094288,1.16225,1.8934005,3.1656715,1.9640615,5.74900375,40.59496,85
dairy,UN D MX,3486,3486,0.47,1638,1638.42,E10-51-6449,E10,72,1,2018,Apr,4,30,45.28931325,54.66316675,3.34363875,16.29738425,19.692205,27.23800825,3.18118325,28.59094288,1.16225,1.8934005,3.1656715,1.9640615,5.74900375,40.59496,85
dairy,UN D MX,3316,3316,0.47,1559,1558.52,E10-52-6865,E10,72,1,2018,Apr,4,30,45.28931325,54.66316675,3.34363875,16.29738425,19.692205,27.23800825,3.18118325,28.59094288,1.16225,1.8934005,3.1656715,1.9640615,5.74900375,40.59496,85
dairy,UN D MX,3051,3051,0.47,1434,1433.97,E10-53-6474,E10,72,1,2018,Apr,4,30,45.28931325,54.66316675,3.34363875,16.29738425,19.692205,27.23800825,3.18118325,28.59094288,1.16225,1.8934005,3.1656715,1.9640615,5.74900375,40.59496,85
dairy,UN D MX,3430,3430,0.47,1612,1612.1,E10-54-8842,E10,72,1,2018,Apr,4,30,45.28931325,54.66316675,3.34363875,16.29738425,19.692205,27.23800825,3.18118325,28.59094288,1.16225,1.8934005,3.1656715,1.9640615,5.74900375,40.59496,85
dairy,UN D MX,3125,3125,0.47,1469,1468.75,E10-55-6462,E10,72,1,2018,Apr,4,30,45.28931325,54.66316675,3.34363875,16.29738425,19.692205,27.23800825,3.18118325,28.59094288,1.16225,1.8934005,3.1656715,1.9640615,5.74900375,40.59496,85
dairy,UN D MX,3307,3307,0.47,1554,1554.29,E10-56-6448,E10,72,1,2018,Apr,4,30,45.28931325,54.66316675,3.34363875,16.29738425,19.692205,27.23800825,3.18118325,28.59094288,1.16225,1.8934005,3.1656715,1.9640615,5.74900375,40.59496,85
dairy,UN D MX,3683,3683,0.47,1731,1731.01,E10-57-8853,E10,72,1,2018,Apr,4,30,45.28931325,54.66316675,3.34363875,16.29738425,19.692205,27.23800825,3.18118325,28.59094288,1.16225,1.8934005,3.1656715,1.9640615,5.74900375,40.59496,85
dairy,UN D MX,4707,4707,0.47,2212,2212.29,E10-58-6468,E10,72,1,2018,Apr,4,30,45.28931325,54.66316675,3.34363875,16.29738425,19.692205,27.23800825,3.18118325,28.59094288,1.16225,1.8934005,3.1656715,1.9640615,5.74900375,40.59496,85
dairy,UN D MX,3744,3744,0.47,1760,1759.68,E10-59-6862,E10,72,1,2018,Apr,4,30,45.28931325,54.66316675,3.34363875,16.29738425,19.692205,27.23800825,3.18118325,28.59094288,1.16225,1.8934005,3.1656715,1.9640615,5.74900375,40.59496,85
dairy,UN D MX,3963,3963,0.47,1863,1862.61,E10-6-6608,E10,72,1,2018,Apr,4,30,45.28931325,54.66316675,3.34363875,16.29738425,19.692205,27.23800825,3.18118325,28.59094288,1.16225,1.8934005,3.1656715,1.9640615,5.74900375,40.59496,85
dairy,UN D MX,2592,2592,0.47,1218,1218.24,E10-60-6856,E10,72,1,2018,Apr,4,30,45.28931325,54.66316675,3.34363875,16.29738425,19.692205,27.23800825,3.18118325,28.59094288,1.16225,1.8934005,3.1656715,1.9640615,5.74900375,40.59496,85
dairy,UN D MX,3050,3050,0.47,1433,1433.5,E10-61-6495,E10,72,1,2018,Apr,4,30,45.28931325,54.66316675,3.34363875,16.29738425,19.692205,27.23800825,3.18118325,28.59094288,1.16225,1.8934005,3.1656715,1.9640615,5.74900375,40.59496,85
dairy,UN D MX,2894,2894,0.47,1360,1360.18,E10-62-,E10,72,1,2018,Apr,4,30,45.28931325,54.66316675,3.34363875,16.29738425,19.692205,27.23800825,3.18118325,28.59094288,1.16225,1.8934005,3.1656715,1.9640615,5.74900375,40.59496,85
dairy,UN D MX,4605,4605,0.47,2164,2164.35,E10-63-6871,E10,72,1,2018,Apr,4,30,45.28931325,54.66316675,3.34363875,16.29738425,19.692205,27.23800825,3.18118325,28.59094288,1.16225,1.8934005,3.1656715,1.9640615,5.74900375,40.59496,85
dairy,UN D MX,3249,3249,0.47,1527,1527.03,E10-64-,E10,72,1,2018,Apr,4,30,45.28931325,54.66316675,3.34363875,16.29738425,19.692205,27.23800825,3.18118325,28.59094288,1.16225,1.8934005,3.1656715,1.9640615,5.74900375,40.59496,85
dairy,UN D MX,4765,4765,0.47,2240,2239.55,E10-65-,E10,72,1,2018,Apr,4,30,45.28931325,54.66316675,3.34363875,16.29738425,19.692205,27.23800825,3.18118325,28.59094288,1.16225,1.8934005,3.1656715,1.9640615,5.74900375,40.59496,85
dairy,UN D MX,4453,4453,0.47,2093,2092.91,E10-66-6870,E10,72,1,2018,Apr,4,30,45.28931325,54.66316675,3.34363875,16.29738425,19.692205,27.23800825,3.18118325,28.59094288,1.16225,1.8934005,3.1656715,1.9640615,5.74900375,40.59496,85
dairy,UN D MX,3210,3210,0.47,1509,1508.7,E10-67-6861,E10,72,1,2018,Apr,4,30,45.28931325,54.66316675,3.34363875,16.29738425,19.692205,27.23800825,3.18118325,28.59094288,1.16225,1.8934005,3.1656715,1.9640615,5.74900375,40.59496,85
dairy,UN D MX,2887,2887,0.47,1357,1356.89,E10-68-6027,E10,72,1,2018,Apr,4,30,45.28931325,54.66316675,3.34363875,16.29738425,19.692205,27.23800825,3.18118325,28.59094288,1.16225,1.8934005,3.1656715,1.9640615,5.74900375,40.59496,85
dairy,UN D MX,2792,2792,0.47,1312,1312.24,E10-69-5655,E10,72,1,2018,Apr,4,30,45.28931325,54.66316675,3.34363875,16.29738425,19.692205,27.23800825,3.18118325,28.59094288,1.16225,1.8934005,3.1656715,1.9640615,5.74900375,40.59496,85
dairy,UN D MX,4238,4238,0.47,1992,1991.86,E10-7-6053,E10,72,1,2018,Apr,4,30,45.28931325,54.66316675,3.34363875,16.29738425,19.692205,27.23800825,3.18118325,28.59094288,1.16225,1.8934005,3.1656715,1.9640615,5.74900375,40.59496,85
dairy,UN D MX,2291,2291,0.47,1077,1076.77,E10-70-6851,E10,72,1,2018,Apr,4,30,45.28931325,54.66316675,3.34363875,16.29738425,19.692205,27.23800825,3.18118325,28.59094288,1.16225,1.8934005,3.1656715,1.9640615,5.74900375,40.59496,85
dairy,UN D MX,2392,2392,0.47,1124,1124.24,E10-71-5293,E10,72,1,2018,Apr,4,30,45.28931325,54.66316675,3.34363875,16.29738425,19.692205,27.23800825,3.18118325,28.59094288,1.16225,1.8934005,3.1656715,1.9640615,5.74900375,40.59496,85
dairy,UN D MX,1708,1708,0.47,803,802.76,E10-72-6670,E10,72,1,2018,Apr,4,30,45.28931325,54.66316675,3.34363875,16.29738425,19.692205,27.23800825,3.18118325,28.59094288,1.16225,1.8934005,3.1656715,1.9640615,5.74900375,40.59496,85
dairy,Alfalfa Sil,118,118.17,0.41,48,48.4,E10-74-,E10,10,1,2018,Apr,4,30,61.4675,38.5325,4.258333333,21.48416667,33.6425,38.2,8.305,2.01625,2.240833333,2.896666667,3.8775,1.506666667,10.47583333,40.5,85
dairy,Beet Pulp,34,33.99,0.91,31,31.07,E10-74-,E10,10,1,2018,Apr,4,30,7.78,92.22,,21.4,38.01,52.04,,,,0.11,,,5,40,85
dairy,Canola Meal,5,4.64,0.88,4,4.07,E10-74-,E10,10,1,2018,Apr,4,30,8.97,91.03,,38.83,16.6,27.68,,5.5,,2.39,,,8,48.4,85
dairy,Corn Sil KFK,145,145.49,0.34,49,48.79,E10-74-,E10,10,1,2018,Apr,4,30,64.385,35.615,3.73625,7.125,24.12625,37.82125,2.60875,37.0825,0.86375,1.7325,3.71625,2.3075,4.59,40,40
dairy,Distiller_Gr,36,36.33,0.89,32,32.34,E10-74-,E10,10,1,2018,Apr,4,30,64,36,,28,16,40,,,,,,,4,40,89
dairy,HMSC KFK,21,21.11,0.67,14,14.08,E10-74-,E10,10,1,2018,Apr,4,30,28.86666667,71.13,4.31,7.64,2.49,6.52,,71.28,1.11,1.47,4.04,3.63,1.36,44.1,76
dairy,KFK10 Premix,855,855.25,0.45,385,384.86,E10-74-,E10,16,1,2018,Apr,4,30,50.24465583,49.69861817,3.575656708,9.9824015,20.00616138,29.65905554,2.525891125,36.59397792,1.021249292,1.662002083,3.452445042,2.278704917,4.515951,39.19891,85
dairy,Alfalfa Sil,78,77.58,0.41,32,31.69,E10-77-,E10,10,1,2018,Apr,4,30,61.4675,38.5325,4.258333333,21.48416667,33.6425,38.2,8.305,2.01625,2.240833333,2.896666667,3.8775,1.506666667,10.47583333,40.5,85
dairy,Beet Pulp,22,22.22,0.91,20,20.31,E10-77-,E10,10,1,2018,Apr,4,30,7.78,92.22,,21.4,38.01,52.04,,,,0.11,,,5,40,85
dairy,Canola Meal,19,19.31,0.88,17,16.95,E10-77-,E10,10,1,2018,Apr,4,30,8.97,91.03,,38.83,16.6,27.68,,5.5,,2.39,,,8,48.4,85
dairy,Corn Sil KFK,96,95.87,0.33,32,31.96,E10-77-,E10,10,1,2018,Apr,4,30,64.385,35.615,3.73625,7.125,24.12625,37.82125,2.60875,37.0825,0.86375,1.7325,3.71625,2.3075,4.59,40,40
dairy,Distiller_Gr,24,23.71,0.89,21,21.1,E10-77-,E10,10,1,2018,Apr,4,30,64,36,,28,16,40,,,,,,,4,40,89
dairy,HMSC KFK,88,87.66,0.67,58,58.47,E10-77-,E10,10,1,2018,Apr,4,30,28.86666667,71.13,4.31,7.64,2.49,6.52,,71.28,1.11,1.47,4.04,3.63,1.36,44.1,76
dairy,KFK10 Premix,865,864.65,0.45,389,389.09,E10-77-,E10,16,1,2018,Apr,4,30,50.24465583,49.69861817,3.575656708,9.9824015,20.00616138,29.65905554,2.525891125,36.59397792,1.021249292,1.662002083,3.452445042,2.278704917,4.515951,39.19891,85
dairy,UN D MX,3133,3133,0.47,1473,1472.51,E10-8-,E10,72,1,2018,Apr,4,30,45.28931325,54.66316675,3.34363875,16.29738425,19.692205,27.23800825,3.18118325,28.59094288,1.16225,1.8934005,3.1656715,1.9640615,5.74900375,40.59496,85
dairy,Alfalfa Sil,16,16.09,0.41,7,6.6,E10-80-,E10,10,1,2018,Apr,4,30,61.4675,38.5325,4.258333333,21.48416667,33.6425,38.2,8.305,2.01625,2.240833333,2.896666667,3.8775,1.506666667,10.47583333,40.5,85
dairy,Beet Pulp,5,4.67,0.91,4,4.27,E10-80-,E10,10,1,2018,Apr,4,30,7.78,92.22,,21.4,38.01,52.04,,,,0.11,,,5,40,85
dairy,Canola Meal,50,49.98,0.88,44,43.89,E10-80-,E10,10,1,2018,Apr,4,30,8.97,91.03,,38.83,16.6,27.68,,5.5,,2.39,,,8,48.4,85
dairy,Corn Sil KFK,20,20.21,0.34,7,6.83,E10-80-,E10,10,1,2018,Apr,4,30,64.385,35.615,3.73625,7.125,24.12625,37.82125,2.60875,37.0825,0.86375,1.7325,3.71625,2.3075,4.59,40,40
dairy,Distiller_Gr,5,4.95,0.89,4,4.41,E10-80-,E10,10,1,2018,Apr,4,30,64,36,,28,16,40,,,,,,,4,40,89
dairy,HMSC KFK,227,227.19,0.67,152,151.53,E10-80-,E10,10,1,2018,Apr,4,30,28.86666667,71.13,4.31,7.64,2.49,6.52,,71.28,1.11,1.47,4.04,3.63,1.36,44.1,76
dairy,KFK10 Premix,1043,1042.91,0.45,469,469.31,E10-80-,E10,16,1,2018,Apr,4,30,50.24465583,49.69861817,3.575656708,9.9824015,20.00616138,29.65905554,2.525891125,36.59397792,1.021249292,1.662002083,3.452445042,2.278704917,4.515951,39.19891,85
dairy,Alfalfa Sil,55,54.7,0.41,23,22.52,E10-83-,E10,10,1,2018,Apr,4,30,61.4675,38.5325,4.258333333,21.48416667,33.6425,38.2,8.305,2.01625,2.240833333,2.896666667,3.8775,1.506666667,10.47583333,40.5,85
dairy,Beet Pulp,16,15.91,0.91,15,14.54,E10-83-,E10,10,1,2018,Apr,4,30,7.78,92.22,,21.4,38.01,52.04,,,,0.11,,,5,40,85
dairy,Canola Meal,29,29.36,0.88,26,25.78,E10-83-,E10,10,1,2018,Apr,4,30,8.97,91.03,,38.83,16.6,27.68,,5.5,,2.39,,,8,48.4,85
dairy,Corn Sil KFK,67,67.3,0.34,23,22.85,E10-83-,E10,10,1,2018,Apr,4,30,64.385,35.615,3.73625,7.125,24.12625,37.82125,2.60875,37.0825,0.86375,1.7325,3.71625,2.3075,4.59,40,40
dairy,Distiller_Gr,17,17.01,0.89,15,15.14,E10-83-,E10,10,1,2018,Apr,4,30,64,36,,28,16,40,,,,,,,4,40,89
dairy,HMSC KFK,134,133.56,0.67,89,89.08,E10-83-,E10,10,1,2018,Apr,4,30,28.86666667,71.13,4.31,7.64,2.49,6.52,,71.28,1.11,1.47,4.04,3.63,1.36,44.1,76
dairy,KFK10 Premix,909,909.16,0.45,409,409.12,E10-83-,E10,16,1,2018,Apr,4,30,50.24465583,49.69861817,3.575656708,9.9824015,20.00616138,29.65905554,2.525891125,36.59397792,1.021249292,1.662002083,3.452445042,2.278704917,4.515951,39.19891,85
dairy,UN D MX,3854,3854,0.47,1811,1811.38,E10-9-6224,E10,72,1,2018,Apr,4,30,45.28931325,54.66316675,3.34363875,16.29738425,19.692205,27.23800825,3.18118325,28.59094288,1.16225,1.8934005,3.1656715,1.9640615,5.74900375,40.59496,85
dairy,UN D MX,3374,3374,0.47,1586,1585.78,E10-1-8886,E10,48,1,2018,May,5,31,45.28931325,54.66316675,3.34363875,16.29738425,19.692205,27.23800825,3.18118325,28.59094288,1.16225,1.8934005,3.1656715,1.9640615,5.74900375,40.59496,85
dairy,UN D MX,4197,4197,0.47,1973,1972.59,E10-10-6898,E10,48,1,2018,May,5,31,45.28931325,54.66316675,3.34363875,16.29738425,19.692205,27.23800825,3.18118325,28.59094288,1.16225,1.8934005,3.1656715,1.9640615,5.74900375,40.59496,85
dairy,UN D MX,4435,4435,0.47,2084,2084.45,E10-11-6866,E10,48,1,2018,May,5,31,45.28931325,54.66316675,3.34363875,16.29738425,19.692205,27.23800825,3.18118325,28.59094288,1.16225,1.8934005,3.1656715,1.9640615,5.74900375,40.59496,85
dairy,UN D MX,3327,3327,0.47,1564,1563.69,E10-12-6050,E10,48,1,2018,May,5,31,45.28931325,54.66316675,3.34363875,16.29738425,19.692205,27.23800825,3.18118325,28.59094288,1.16225,1.8934005,3.1656715,1.9640615,5.74900375,40.59496,85
dairy,UN D MX,4986,4986,0.47,2343,2343.42,E10-13-,E10,48,1,2018,May,5,31,45.28931325,54.66316675,3.34363875,16.29738425,19.692205,27.23800825,3.18118325,28.59094288,1.16225,1.8934005,3.1656715,1.9640615,5.74900375,40.59496,85
dairy,UN D MX,4338,4338,0.47,2039,2038.86,E10-14-,E10,48,1,2018,May,5,31,45.28931325,54.66316675,3.34363875,16.29738425,19.692205,27.23800825,3.18118325,28.59094288,1.16225,1.8934005,3.1656715,1.9640615,5.74900375,40.59496,85
dairy,UN D MX,3937,3937,0.45,1850,1850.39,E10-15-294,E10,48,1,2018,May,5,31,45.28931325,54.66316675,3.34363875,16.29738425,19.692205,27.23800825,3.18118325,28.59094288,1.16225,1.8934005,3.1656715,1.9640615,5.74900375,40.59496,85
dairy,UN D MX,3552,3552,0.47,1669,1669.44,E10-16-14763,E10,48,1,2018,May,5,31,45.28931325,54.66316675,3.34363875,16.29738425,19.692205,27.23800825,3.18118325,28.59094288,1.16225,1.8934005,3.1656715,1.9640615,5.74900375,40.59496,85
dairy,UN D MX,3600,3600,0.47,1692,1692,E10-17-292,E10,48,1,2018,May,5,31,45.28931325,54.66316675,3.34363875,16.29738425,19.692205,27.23800825,3.18118325,28.59094288,1.16225,1.8934005,3.1656715,1.9640615,5.74900375,40.59496,85
dairy,UN D MX,3975,3975,0.47,1868,1868.25,E10-18-14954,E10,48,1,2018,May,5,31,45.28931325,54.66316675,3.34363875,16.29738425,19.692205,27.23800825,3.18118325,28.59094288,1.16225,1.8934005,3.1656715,1.9640615,5.74900375,40.59496,85
dairy,UN D MX,4963,4963,0.47,2333,2332.61,E10-19-14746,E10,48,1,2018,May,5,31,45.28931325,54.66316675,3.34363875,16.29738425,19.692205,27.23800825,3.18118325,28.59094288,1.16225,1.8934005,3.1656715,1.9640615,5.74900375,40.59496,85
dairy,UN D MX,4043,4043,0.47,1900,1900.21,E10-2-8868,E10,48,1,2018,May,5,31,45.28931325,54.66316675,3.34363875,16.29738425,19.692205,27.23800825,3.18118325,28.59094288,1.16225,1.8934005,3.1656715,1.9640615,5.74900375,40.59496,85
dairy,UN D MX,4312,4312,0.47,2027,2026.64,E10-20-291,E10,48,1,2018,May,5,31,45.28931325,54.66316675,3.34363875,16.29738425,19.692205,27.23800825,3.18118325,28.59094288,1.16225,1.8934005,3.1656715,1.9640615,5.74900375,40.59496,85
dairy,UN D MX,3553,3553,0.47,1670,1669.91,E10-21-300,E10,48,1,2018,May,5,31,45.28931325,54.66316675,3.34363875,16.29738425,19.692205,27.23800825,3.18118325,28.59094288,1.16225,1.8934005,3.1656715,1.9640615,5.74900375,40.59496,85
dairy,UN D MX,4142,4142,0.47,1947,1946.74,E10-22-14912,E10,48,1,2018,May,5,31,45.28931325,54.66316675,3.34363875,16.29738425,19.692205,27.23800825,3.18118325,28.59094288,1.16225,1.8934005,3.1656715,1.9640615,5.74900375,40.59496,85
dairy,UN D MX,4543,4543,0.47,2135,2135.21,E10-23-289,E10,48,1,2018,May,5,31,45.28931325,54.66316675,3.34363875,16.29738425,19.692205,27.23800825,3.18118325,28.59094288,1.16225,1.8934005,3.1656715,1.9640615,5.74900375,40.59496,85
dairy,UN D MX,3480,3480,0.47,1636,1635.6,E10-24-14725,E10,48,1,2018,May,5,31,45.28931325,54.66316675,3.34363875,16.29738425,19.692205,27.23800825,3.18118325,28.59094288,1.16225,1.8934005,3.1656715,1.9640615,5.74900375,40.59496,85
dairy,Canola Meal,123,123.11,0.88,108,108.09,E10-25-14782,E10,10,1,2018,May,5,31,8.97,91.03,,38.83,16.6,27.68,,5.5,,2.39,,,8,48.4,85
dairy,HMSC KFK,553,552.87,0.67,369,368.76,E10-25-14782,E10,10,1,2018,May,5,31,28.86666667,71.13,4.31,7.64,2.49,6.52,,71.28,1.11,1.47,4.04,3.63,1.36,44.1,76
dairy,KFK10 Premix,2286,2286.02,0.45,1029,1028.71,E10-25-14782,E10,16,1,2018,May,5,31,50.24465583,49.69861817,3.575656708,9.9824015,20.00616138,29.65905554,2.525891125,36.59397792,1.021249292,1.662002083,3.452445042,2.278704917,4.515951,39.19891,85
dairy,Canola Meal,167,167.44,0.88,147,147.01,E10-26-299,E10,10,1,2018,May,5,31,8.97,91.03,,38.83,16.6,27.68,,5.5,,2.39,,,8,48.4,85
dairy,HMSC KFK,757,757.42,0.67,505,505.2,E10-26-299,E10,10,1,2018,May,5,31,28.86666667,71.13,4.31,7.64,2.49,6.52,,71.28,1.11,1.47,4.04,3.63,1.36,44.1,76
dairy,KFK10 Premix,3126,3126.14,0.45,1407,1406.76,E10-26-299,E10,16,1,2018,May,5,31,50.24465583,49.69861817,3.575656708,9.9824015,20.00616138,29.65905554,2.525891125,36.59397792,1.021249292,1.662002083,3.452445042,2.278704917,4.515951,39.19891,85
dairy,Canola Meal,175,174.67,0.88,153,153.36,E10-27-14653,E10,10,1,2018,May,5,31,8.97,91.03,,38.83,16.6,27.68,,5.5,,2.39,,,8,48.4,85
dairy,HMSC KFK,789,789.12,0.67,526,526.34,E10-27-14653,E10,10,1,2018,May,5,31,28.86666667,71.13,4.31,7.64,2.49,6.52,,71.28,1.11,1.47,4.04,3.63,1.36,44.1,76
dairy,KFK10 Premix,3256,3256.21,0.45,1465,1465.29,E10-27-14653,E10,16,1,2018,May,5,31,50.24465583,49.69861817,3.575656708,9.9824015,20.00616138,29.65905554,2.525891125,36.59397792,1.021249292,1.662002083,3.452445042,2.278704917,4.515951,39.19891,85
dairy,Canola Meal,130,130.05,0.88,114,114.18,E10-28-295,E10,10,1,2018,May,5,31,8.97,91.03,,38.83,16.6,27.68,,5.5,,2.39,,,8,48.4,85
dairy,HMSC KFK,587,587.05,0.67,392,391.56,E10-28-295,E10,10,1,2018,May,5,31,28.86666667,71.13,4.31,7.64,2.49,6.52,,71.28,1.11,1.47,4.04,3.63,1.36,44.1,76
dairy,KFK10 Premix,2427,2426.9,0.45,1092,1092.11,E10-28-295,E10,16,1,2018,May,5,31,50.24465583,49.69861817,3.575656708,9.9824015,20.00616138,29.65905554,2.525891125,36.59397792,1.021249292,1.662002083,3.452445042,2.278704917,4.515951,39.19891,85
dairy,Canola Meal,175,174.77,0.88,153,153.45,E10-29-14688,E10,10,1,2018,May,5,31,8.97,91.03,,38.83,16.6,27.68,,5.5,,2.39,,,8,48.4,85
dairy,HMSC KFK,791,790.65,0.67,527,527.37,E10-29-14688,E10,10,1,2018,May,5,31,28.86666667,71.13,4.31,7.64,2.49,6.52,,71.28,1.11,1.47,4.04,3.63,1.36,44.1,76
dairy,KFK10 Premix,3264,3263.58,0.45,1469,1468.61,E10-29-14688,E10,16,1,2018,May,5,31,50.24465583,49.69861817,3.575656708,9.9824015,20.00616138,29.65905554,2.525891125,36.59397792,1.021249292,1.662002083,3.452445042,2.278704917,4.515951,39.19891,85
dairy,UN D MX,3753,3753,0.47,1764,1763.91,E10-3-,E10,48,1,2018,May,5,31,45.28931325,54.66316675,3.34363875,16.29738425,19.692205,27.23800825,3.18118325,28.59094288,1.16225,1.8934005,3.1656715,1.9640615,5.74900375,40.59496,85
dairy,Canola Meal,158,157.66,0.88,138,138.42,E10-30-14716,E10,10,1,2018,May,5,31,8.97,91.03,,38.83,16.6,27.68,,5.5,,2.39,,,8,48.4,85
dairy,HMSC KFK,714,713.97,0.67,476,476.22,E10-30-14716,E10,10,1,2018,May,5,31,28.86666667,71.13,4.31,7.64,2.49,6.52,,71.28,1.11,1.47,4.04,3.63,1.36,44.1,76
dairy,KFK10 Premix,2946,2946.37,0.45,1326,1325.87,E10-30-14716,E10,16,1,2018,May,5,31,50.24465583,49.69861817,3.575656708,9.9824015,20.00616138,29.65905554,2.525891125,36.59397792,1.021249292,1.662002083,3.452445042,2.278704917,4.515951,39.19891,85
dairy,11-14 Mo Mix,827,827,0.4,329,329.17,E10-31-14325,E10,12,1,2018,May,5,31,45.0589405,51.4555275,2.588235708,7.424453167,30.60017038,44.09589588,2.525891125,20.26296625,0.767711958,1.324461417,2.526117375,1.447071917,5.719411333,37.2655,85
dairy,11-14 Mo Mix,834,834,0.4,332,331.96,E10-32-14584,E10,12,1,2018,May,5,31,45.0589405,51.4555275,2.588235708,7.424453167,30.60017038,44.09589588,2.525891125,20.26296625,0.767711958,1.324461417,2.526117375,1.447071917,5.719411333,37.2655,85
dairy,11-14 Mo Mix,834,834,0.4,332,331.96,E10-33-14260,E10,12,1,2018,May,5,31,45.0589405,51.4555275,2.588235708,7.424453167,30.60017038,44.09589588,2.525891125,20.26296625,0.767711958,1.324461417,2.526117375,1.447071917,5.719411333,37.2655,85
dairy,11-14 Mo Mix,756,756,0.4,301,300.91,E10-34-290,E10,12,1,2018,May,5,31,45.0589405,51.4555275,2.588235708,7.424453167,30.60017038,44.09589588,2.525891125,20.26296625,0.767711958,1.324461417,2.526117375,1.447071917,5.719411333,37.2655,85
dairy,11-14 Mo Mix,814,814,0.4,324,324,E10-35-297,E10,12,1,2018,May,5,31,45.0589405,51.4555275,2.588235708,7.424453167,30.60017038,44.09589588,2.525891125,20.26296625,0.767711958,1.324461417,2.526117375,1.447071917,5.719411333,37.2655,85
dairy,11-14 Mo Mix,832,832,0.4,331,331.16,E10-36-301,E10,12,1,2018,May,5,31,45.0589405,51.4555275,2.588235708,7.424453167,30.60017038,44.09589588,2.525891125,20.26296625,0.767711958,1.324461417,2.526117375,1.447071917,5.719411333,37.2655,85
dairy,11-14 Mo Mix,820,820,0.4,326,326.39,E10-37-6470,E10,12,1,2018,May,5,31,45.0589405,51.4555275,2.588235708,7.424453167,30.60017038,44.09589588,2.525891125,20.26296625,0.767711958,1.324461417,2.526117375,1.447071917,5.719411333,37.2655,85
dairy,11-14 Mo Mix,821,769,0.4,327,306.08,E10-38-8697,E10,12,1,2018,May,5,31,45.0589405,51.4555275,2.588235708,7.424453167,30.60017038,44.09589588,2.525891125,20.26296625,0.767711958,1.324461417,2.526117375,1.447071917,5.719411333,37.2655,85
dairy,11-14 Mo Mix,830,830,0.4,330,330.36,E10-39-6423,E10,12,1,2018,May,5,31,45.0589405,51.4555275,2.588235708,7.424453167,30.60017038,44.09589588,2.525891125,20.26296625,0.767711958,1.324461417,2.526117375,1.447071917,5.719411333,37.2655,85
dairy,UN D MX,4598,4598,0.47,2161,2161.06,E10-4-,E10,48,1,2018,May,5,31,45.28931325,54.66316675,3.34363875,16.29738425,19.692205,27.23800825,3.18118325,28.59094288,1.16225,1.8934005,3.1656715,1.9640615,5.74900375,40.59496,85
dairy,11-14 Mo Mix,823,823,0.4,328,327.58,E10-40-8808,E10,12,1,2018,May,5,31,45.0589405,51.4555275,2.588235708,7.424453167,30.60017038,44.09589588,2.525891125,20.26296625,0.767711958,1.324461417,2.526117375,1.447071917,5.719411333,37.2655,85
dairy,11-14 Mo Mix,830,830,0.4,330,330.36,E10-41-8778,E10,12,1,2018,May,5,31,45.0589405,51.4555275,2.588235708,7.424453167,30.60017038,44.09589588,2.525891125,20.26296625,0.767711958,1.324461417,2.526117375,1.447071917,5.719411333,37.2655,85
dairy,11-14 Mo Mix,755,755,0.4,301,300.51,E10-42-8764,E10,12,1,2018,May,5,31,45.0589405,51.4555275,2.588235708,7.424453167,30.60017038,44.09589588,2.525891125,20.26296625,0.767711958,1.324461417,2.526117375,1.447071917,5.719411333,37.2655,85
dairy,Alfalfa Sil,367,366.6,0.38,138,137.76,E10-43-8763,E10,10,1,2018,May,5,31,61.4675,38.5325,4.258333333,21.48416667,33.6425,38.2,8.305,2.01625,2.240833333,2.896666667,3.8775,1.506666667,10.47583333,40.5,85
dairy,Beet Pulp,97,97.31,0.9,88,87.99,E10-43-8763,E10,10,1,2018,May,5,31,7.78,92.22,,21.4,38.01,52.04,,,,0.11,,,5,40,85
dairy,Corn Sil KFK,412,411.8,0.34,139,139.15,E10-43-8763,E10,10,1,2018,May,5,31,64.385,35.615,3.73625,7.125,24.12625,37.82125,2.60875,37.0825,0.86375,1.7325,3.71625,2.3075,4.59,40,40
dairy,Distiller_Gr,103,103.34,0.89,92,91.97,E10-43-8763,E10,10,1,2018,May,5,31,64,36,,28,16,40,,,,,,,4,40,89
dairy,KFK10 Premix,2189,2188.95,0.45,985,985.03,E10-43-8763,E10,16,1,2018,May,5,31,50.24465583,49.69861817,3.575656708,9.9824015,20.00616138,29.65905554,2.525891125,36.59397792,1.021249292,1.662002083,3.452445042,2.278704917,4.515951,39.19891,85
